Date,Nifty500_PE,Nifty500_PB,Earning_Yields_%,3M_Yield_India,2Y_Yield_India,10Y_Yield_India,India_Yield_Spread,10Y-3M_Yield_India,10Y-2Y_Yield_India,3M_Yield_US,2Y_Yield_US,10Y_Yield_US,10Y-3M_Yield_US,10Y-2Y_Yield_US,pct_change
2013-09-26,16.9,2.29,5.85,9.64,8.63,8.71,2.86,-0.93,0.08,0.01,0.34,2.65,2.64,2.31,1.1082703076545521
2000-04-26,25.86,2.65,4.64,8.45,9.46,10.34,5.7,1.89,0.88,5.74,6.51,5.98,0.24,-0.53,0.6054877776288154
2012-02-15,18.72,2.61,5.17,8.9,8.01,8.19,3.02,-0.71,0.18,0.11,0.27,1.93,1.82,1.66,0.5987059078615526
2011-05-30,18.71,3.07,4.94,8.2,8.27,8.43,3.49,0.23,0.16,0.05,0.48,3.07,3.03,2.59,0.4326552305134961
2005-12-01,17.55,3.53,6.16,5.73,6.12,7.08,0.92,1.35,0.96,3.94,4.44,4.52,0.58,0.08,1.1030824403364212
2012-11-08,18.68,2.52,5.37,8.15,7.93,8.19,2.81,0.04,0.26,0.09,0.26,1.62,1.53,1.36,0.9250926037876872
2001-10-01,12.3,1.36,7.63,7.05,7.41,9.2,1.57,2.15,1.79,2.35,2.81,4.54,2.19,1.72,3.48869715271786
2010-09-24,22.88,3.48,3.94,6.2,6.98,7.86,3.93,1.66,0.88,0.15,0.44,2.61,2.46,2.16,0.4338595922337969
2003-11-11,14.85,2.43,5.67,4.42,4.66,5.06,-0.6,0.64,0.4,0.96,2.03,4.4,3.44,2.37,1.679492682926829
2002-10-01,11.63,1.48,7.04,5.79,5.94,7.14,0.11,1.35,1.21,1.59,1.83,3.72,2.13,1.89,4.382561109084276
2002-12-03,13.56,1.6,6.99,5.1,5.51,6.39,-0.6,1.29,0.88,1.24,2.03,4.2,2.96,2.17,4.801217717114947
2013-12-19,18.47,2.41,5.46,8.64,8.43,8.74,3.28,0.1,0.31,0.07,0.37,2.93,2.85,2.56,0.832113123875664
2012-07-20,17.12,2.46,5.85,8.2,7.88,8.07,2.21,-0.13,0.19,0.09,0.21,1.46,1.37,1.25,0.9972670657234417
2008-06-09,16.47,3.94,5.22,7.55,8.11,8.28,3.06,0.73,0.17,1.9,2.71,4.02,2.13,1.31,0.20747272827952812
2007-01-23,19.6,4.34,4.77,7.16,7.56,7.87,3.1,0.71,0.32,5.11,4.95,4.81,-0.3,-0.14,0.12827668101528866
2006-03-09,20.16,4.1,5.38,6.64,6.94,7.39,2.01,0.75,0.45,4.56,4.72,4.73,0.18,0.01,0.7841936371137803
2001-02-16,21.2,2.28,4.83,9.25,9.55,10.33,5.5,1.08,0.77,4.95,4.71,5.11,0.16,0.4,1.4628631854574752
2000-11-06,21.48,2.24,5.33,9.95,10.39,11.37,6.04,1.42,0.98,6.37,5.97,5.84,-0.53,-0.13,1.4487388348969161
2011-12-16,15.81,2.27,5.94,8.5,8.08,8.37,2.43,-0.13,0.29,0.0,0.23,1.85,1.85,1.63,1.0394605189215862
2001-03-02,19.33,2.08,5.11,8.0,8.96,10.06,4.95,2.06,1.1,4.84,4.5,4.95,0.1,0.45,1.7864243897050707
2000-02-02,29.24,3.36,3.88,8.9,10.08,10.79,6.91,1.89,0.71,5.6,6.6,6.58,0.98,-0.02,0.23069098307055147
2000-01-20,27.26,3.13,3.84,9.0,10.08,10.94,7.1,1.94,0.86,5.43,6.51,6.79,1.36,0.29,0.23557355346156839
2006-08-04,16.68,3.51,5.61,6.37,7.12,8.29,2.68,1.92,1.17,5.06,4.92,4.9,-0.16,-0.02,0.7222941256012516
2007-06-25,18.64,4.46,4.92,7.15,7.73,8.18,3.26,1.03,0.45,4.7,4.88,5.09,0.38,0.2,0.16247219618650588
2013-05-24,17.76,2.58,5.59,7.3,7.22,7.34,1.74,0.04,0.12,0.04,0.25,2.01,1.97,1.76,0.8782653235444764
2010-10-13,24.07,3.53,3.86,6.55,7.08,8.02,4.16,1.47,0.94,0.14,0.37,2.42,2.29,2.06,0.3640614627669958
2014-09-10,22.21,3.06,4.65,8.59,8.46,8.54,3.89,-0.05,0.08,0.02,0.56,2.54,2.52,1.97,0.4457627766522685
2007-11-16,23.7,5.51,3.87,7.51,7.76,7.88,4.01,0.37,0.12,3.31,3.34,4.17,0.87,0.83,-0.11951570124111688
2013-04-15,16.83,2.42,5.85,7.82,7.56,7.83,1.97,0.0,0.27,0.06,0.22,1.69,1.62,1.47,1.1362758652209184
2010-10-08,23.5,3.5,3.94,6.45,7.11,7.99,4.05,1.54,0.88,0.12,0.35,2.4,2.27,2.05,0.4274487595998133
2010-08-18,21.29,3.31,4.34,6.2,6.98,7.94,3.6,1.74,0.97,0.16,0.5,2.64,2.48,2.14,0.45217419656345426
2004-12-21,16.0,3.02,6.64,5.45,5.96,6.75,0.11,1.3,0.79,2.2,3.02,4.17,1.97,1.15,1.362064552822409
2004-11-03,14.86,2.66,6.51,5.35,5.93,6.92,0.41,1.57,1.0,1.94,2.56,4.05,2.11,1.49,1.4463154492566255
2009-12-18,19.93,3.14,4.5,3.8,5.82,7.72,3.22,3.92,1.9,0.05,0.8,3.55,3.5,2.75,0.5061581247516884
2013-04-08,16.77,2.41,5.88,7.85,7.64,7.9,2.02,0.05,0.26,0.07,0.23,1.75,1.68,1.52,1.1426458617566468
2013-02-13,17.85,2.59,5.46,7.99,7.71,7.84,2.38,-0.15,0.13,0.09,0.28,2.03,1.93,1.75,0.9413238916912838
2005-04-01,17.1,3.19,6.74,5.26,5.92,6.68,-0.06,1.42,0.76,2.77,3.73,4.45,1.69,0.73,1.302138148784136
2002-06-26,13.32,1.67,6.46,6.19,6.71,7.6,1.14,1.41,0.89,1.72,2.77,4.75,3.03,1.98,3.425949075597078
2002-01-02,14.9,1.69,6.51,6.88,7.06,7.89,1.38,1.01,0.83,1.72,3.19,5.16,3.45,1.97,3.4874378992193042
2008-06-06,17.02,4.07,5.08,7.52,8.11,8.23,3.15,0.71,0.12,1.84,2.39,3.93,2.09,1.54,0.17052673904302362
2001-08-14,14.84,1.63,6.51,6.97,7.28,9.25,2.74,2.28,1.97,3.44,3.73,4.97,1.54,1.24,2.4322186263933836
2000-02-07,30.56,3.51,3.77,8.4,9.6,10.62,6.85,2.22,1.02,5.61,6.68,6.65,1.03,-0.04,0.1766546162402669
2003-12-24,17.12,2.8,5.01,4.2,4.43,5.15,0.13,0.94,0.71,0.9,1.86,4.19,3.29,2.33,0.3381016949152542
2009-03-24,12.73,1.98,7.16,4.85,5.62,6.69,-0.48,1.84,1.07,0.21,0.93,2.71,2.49,1.77,1.1970102281667976
2008-02-12,18.8,4.68,4.84,7.2,7.4,7.45,2.61,0.25,0.05,2.26,1.92,3.66,1.4,1.74,0.16324240331491713
2012-10-22,19.11,2.56,5.3,8.13,7.84,8.13,2.83,0.0,0.28,0.11,0.31,1.82,1.71,1.5,0.8790977045125816
2004-07-20,14.97,2.46,7.66,4.37,5.07,5.85,-1.81,1.48,0.78,1.34,2.63,4.45,3.12,1.82,1.5714890342439403
2004-12-02,16.2,2.92,5.98,5.05,5.72,6.81,0.83,1.76,1.09,2.21,2.99,4.41,2.21,1.42,1.4318396504900228
2008-06-13,16.58,3.85,5.2,7.85,8.31,8.39,3.19,0.54,0.08,1.99,3.03,4.26,2.27,1.23,0.19752118410916686
2013-07-02,17.65,2.45,5.61,7.47,7.66,7.46,1.85,-0.01,-0.2,0.04,0.35,2.47,2.43,2.12,1.0904508232807961
1999-09-21,20.65,2.31,4.77,9.75,10.59,11.55,6.78,1.8,0.96,4.77,5.65,5.93,1.15,0.27,0.334120425029516
2006-09-29,19.59,4.0,4.78,6.52,6.93,7.64,2.86,1.12,0.71,4.85,4.69,4.63,-0.22,-0.06,0.4861039069689619
1999-06-14,14.81,1.85,5.87,8.95,10.93,11.75,5.88,2.8,0.82,4.69,5.64,5.96,1.28,0.32,0.9896951425526941
2001-01-25,20.98,2.26,4.5,9.3,9.55,10.47,5.97,1.17,0.92,5.26,4.77,5.25,-0.02,0.48,1.3710618436406072
2005-12-14,18.25,3.67,5.93,5.82,6.2,7.11,1.18,1.29,0.91,3.88,4.38,4.46,0.58,0.09,1.0725769880859133
2008-11-24,10.64,1.88,8.43,6.85,6.53,7.19,-1.24,0.34,0.66,0.03,1.25,3.33,3.31,2.08,1.1599479530613719
2004-03-25,16.4,2.69,5.02,4.25,4.51,5.17,0.14,0.92,0.65,0.93,1.5,3.74,2.81,2.24,0.48463687150837975
2006-06-22,16.73,3.66,5.87,6.3,7.04,7.99,2.12,1.69,0.96,4.89,5.24,5.21,0.32,-0.03,0.8819852206910326
2003-01-10,14.02,1.65,6.83,5.37,5.52,6.01,-0.81,0.64,0.5,1.2,1.77,4.14,2.94,2.37,5.10555267926482
2004-03-11,17.41,2.84,4.74,4.25,4.55,5.21,0.47,0.96,0.66,0.95,1.47,3.71,2.76,2.24,0.46279117009750825
2008-06-27,15.05,3.49,5.66,8.85,9.29,8.61,2.95,-0.24,-0.68,1.64,2.63,3.97,2.33,1.34,0.3940916612269061
2000-07-04,26.74,2.76,4.24,8.9,9.65,10.97,6.73,2.07,1.32,5.86,6.32,5.99,0.13,-0.33,0.5726310073309799
2002-02-06,14.31,1.65,5.58,6.45,6.55,7.56,1.98,1.11,1.01,1.75,2.95,4.93,3.18,1.97,3.375755161654385
2006-10-20,19.46,3.98,4.78,6.68,7.14,7.65,2.87,0.97,0.52,5.07,4.88,4.79,-0.28,-0.09,0.2841791923586463
2000-01-06,27.84,3.18,3.8,8.7,10.37,11.33,7.53,2.63,0.96,5.39,6.31,6.54,1.15,0.23,0.19592836369202504
2007-01-15,20.3,4.36,4.59,7.1,7.26,7.79,3.2,0.69,0.53,5.08,4.9,4.78,-0.3,-0.12,0.20363641734609494
2009-08-10,18.44,3.08,5.03,3.28,5.47,7.08,2.06,3.8,1.62,0.17,1.24,3.77,3.61,2.53,0.7094344827586205
2012-08-08,17.28,2.48,5.74,8.27,7.92,8.13,2.39,-0.14,0.21,0.11,0.28,1.65,1.54,1.38,1.006735529322163
2014-07-14,21.05,2.9,4.97,8.62,8.19,8.78,3.8,0.16,0.58,0.03,0.46,2.55,2.52,2.09,0.5507703607257919
2000-08-09,23.3,2.4,4.79,11.0,10.86,11.49,6.7,0.49,0.63,6.22,6.17,5.92,-0.3,-0.25,0.9336641420736485
2011-02-04,18.87,2.99,4.84,7.2,7.77,8.18,3.35,0.98,0.42,0.15,0.75,3.64,3.49,2.89,0.5174154002143079
2012-07-09,17.47,2.49,5.71,8.25,7.99,8.14,2.43,-0.11,0.15,0.09,0.27,1.51,1.42,1.25,0.966014602726958
2011-05-10,19.16,3.12,4.85,8.05,8.17,8.28,3.43,0.23,0.11,0.03,0.59,3.21,3.18,2.63,0.40048674352877844
2002-10-14,12.21,1.56,6.93,5.77,5.93,7.08,0.15,1.31,1.15,1.59,1.81,3.79,2.2,1.98,3.9622815087396503
2010-07-23,20.17,3.46,4.39,5.7,6.5,7.68,3.29,1.98,1.18,0.15,0.59,3.0,2.85,2.41,0.5397004366329519
2010-07-16,20.07,3.43,4.42,5.45,6.44,7.63,3.21,2.18,1.2,0.15,0.59,2.93,2.78,2.34,0.5204841816906269
2013-12-16,18.32,2.39,5.47,8.74,8.49,8.86,3.39,0.12,0.37,0.07,0.33,2.88,2.81,2.55,0.8433767872161482
2007-07-20,19.86,4.62,4.6,4.55,7.1,7.81,3.21,3.26,0.71,4.95,4.77,4.95,0.0,0.18,0.01826250883669789
2008-05-29,18.02,4.29,4.86,7.45,7.98,8.1,3.24,0.65,0.12,1.88,2.69,4.08,2.2,1.39,0.1266563436056254
2007-10-26,22.9,5.17,3.91,6.95,7.59,7.82,3.91,0.87,0.23,3.92,3.77,4.4,0.49,0.63,-0.0912218829297664
2001-02-12,21.72,2.34,4.4,8.9,9.49,10.31,5.91,1.41,0.83,5.07,4.73,5.05,-0.02,0.32,1.3550411926245585
2008-08-29,15.92,3.27,5.43,9.0,9.11,8.69,3.27,-0.31,-0.41,1.73,2.38,3.82,2.1,1.45,0.2928734182657169
2011-04-04,20.53,3.27,4.46,7.25,7.58,7.97,3.51,0.72,0.39,0.04,0.77,3.43,3.38,2.66,0.3472127804214822
2004-01-12,18.59,3.05,4.66,4.23,4.57,5.13,0.47,0.9,0.56,0.86,1.61,4.04,3.18,2.43,0.3948983087800171
2011-06-09,18.78,3.07,4.9,8.2,8.2,8.26,3.36,0.06,0.06,0.04,0.42,3.0,2.95,2.58,0.41660139202828805
2002-06-28,13.54,1.7,6.36,5.9,6.5,7.49,1.13,1.59,0.99,1.7,2.82,4.81,3.11,1.99,3.372258523646244
2006-02-14,19.53,3.93,5.58,6.56,6.81,7.36,1.78,0.8,0.55,4.54,4.69,4.61,0.07,-0.08,0.836822001527884
2004-09-21,15.14,2.64,6.84,4.75,5.48,6.13,-0.71,1.38,0.64,1.71,2.42,4.05,2.34,1.62,1.419163302005225
2002-10-09,11.77,1.5,7.04,5.77,5.96,7.09,0.06,1.32,1.14,1.56,1.67,3.57,2.01,1.9,4.23319873089126
2013-09-16,16.74,2.32,5.89,10.69,8.88,8.42,2.53,-2.27,-0.46,0.01,0.4,2.86,2.85,2.47,1.105215159089374
2012-12-04,18.28,2.59,5.37,8.18,8.01,8.17,2.79,-0.02,0.15,0.1,0.25,1.61,1.51,1.36,0.8424954003552096
2011-12-20,15.36,2.2,6.08,8.5,8.02,8.27,2.19,-0.23,0.25,0.01,0.26,1.93,1.92,1.67,1.1197234762979686
2005-03-30,16.45,3.07,6.99,5.3,5.92,6.67,-0.33,1.37,0.75,2.81,3.84,4.55,1.74,0.72,1.3744568189012631
2001-04-23,16.14,1.74,6.05,8.0,8.96,10.27,4.22,2.27,1.32,3.71,4.14,5.18,1.46,1.03,2.4928112369972837
2002-01-11,15.02,1.7,6.34,6.77,7.05,7.96,1.62,1.19,0.91,1.61,2.74,4.88,3.27,2.14,3.530455601718189
2010-02-09,18.54,3.1,4.88,4.05,5.17,7.69,2.82,3.64,2.53,0.11,0.83,3.64,3.53,2.81,0.6490253411306044
2004-06-29,14.46,2.38,7.85,4.45,5.1,5.85,-2.0,1.4,0.75,1.37,2.82,4.69,3.32,1.87,1.1211964314162812
2000-08-08,23.09,2.38,4.79,11.15,99.02,11.51,6.71,0.36,-87.51,6.1,6.16,5.92,-0.18,-0.24,0.9625335932971493
2005-10-28,15.11,3.04,7.28,5.53,6.1,7.08,-0.2,1.55,0.97,3.88,4.39,4.57,0.69,0.18,1.2712212249338575
2014-06-23,21.26,2.93,4.92,8.54,8.37,8.77,3.85,0.23,0.4,0.03,0.46,2.62,2.6,2.16,0.6129149794218238
2012-05-21,16.7,2.37,6.02,8.4,8.09,8.54,2.52,0.14,0.44,0.09,0.29,1.74,1.66,1.45,1.0280961467044016
2004-03-31,17.12,2.81,4.83,4.28,4.46,5.15,0.32,0.87,0.68,0.94,1.57,3.84,2.9,2.27,0.5156432246998286
2007-05-21,18.02,4.59,5.04,7.55,8.03,8.09,3.05,0.54,0.06,4.8,4.81,4.79,-0.02,-0.02,0.18089422274995393
2014-08-18,21.05,2.95,4.86,8.65,8.51,8.71,3.85,0.06,0.19,0.03,0.42,2.39,2.36,1.97,0.536351503789263
2004-01-14,18.77,3.08,4.57,4.24,4.59,5.13,0.55,0.89,0.53,0.88,1.48,4.0,3.12,2.51,0.3592092277325438
2002-01-28,15.05,1.7,5.91,6.57,6.87,7.73,1.83,1.16,0.86,1.76,3.18,5.07,3.32,1.9,3.61315770937522
2004-09-10,14.51,2.53,7.17,4.57,5.37,5.94,-1.23,1.37,0.57,1.63,2.42,4.13,2.5,1.71,1.264024066536896
2013-07-19,18.01,2.48,5.46,8.54,8.3,7.93,2.47,-0.61,-0.37,0.03,0.3,2.48,2.46,2.18,0.9878473908585614
2010-03-17,19.36,3.26,4.49,4.35,6.17,7.96,3.46,3.61,1.79,0.16,0.92,3.64,3.49,2.72,0.5768667812833976
2001-09-11,14.14,1.57,6.82,6.96,7.31,9.13,2.31,2.17,1.82,3.24,3.52,4.76,1.52,1.25,2.889647924330005
2013-08-16,16.29,2.23,6.12,11.33,9.23,8.88,2.76,-2.45,-0.35,0.05,0.34,2.83,2.78,2.48,1.2149586913808204
2006-01-25,18.96,3.82,5.88,6.6,6.56,7.45,1.57,0.85,0.89,4.4,4.46,4.48,0.08,0.02,0.8908616495330772
2000-08-22,24.18,2.49,4.81,11.1,10.69,11.5,6.69,0.4,0.82,6.26,6.29,5.78,-0.49,-0.51,0.9029790660225443
2012-09-14,18.84,2.5,5.34,8.16,7.93,8.17,2.83,0.01,0.24,0.1,0.25,1.87,1.77,1.62,0.9869159308314939
2007-02-06,18.92,4.51,4.96,7.4,7.45,7.75,2.8,0.35,0.3,5.14,4.9,4.77,-0.37,-0.13,0.13921591203477157
2008-01-01,26.49,6.19,3.62,7.3,7.59,7.74,4.12,0.44,0.15,3.13,3.06,4.03,0.91,0.98,-0.17837145165334145
2005-07-12,18.06,3.33,7.0,5.4,6.15,7.23,0.23,1.83,1.07,3.16,3.83,4.15,0.99,0.32,1.1811090297913833
2004-12-09,16.21,2.92,6.0,5.1,5.92,6.74,0.74,1.64,0.82,2.23,2.88,4.17,1.95,1.3,1.3778767850820257
2000-07-12,27.03,2.78,4.24,8.85,9.67,10.97,6.73,2.12,1.3,6.16,6.33,6.08,-0.09,-0.25,0.5946701537629075
2007-05-28,18.35,4.61,5.0,7.5,7.95,8.07,3.08,0.57,0.12,4.86,4.87,4.86,0.0,-0.01,0.16509440613675141
2003-03-25,13.4,1.55,7.24,6.0,6.06,6.36,-0.88,0.36,0.3,1.17,1.65,3.94,2.77,2.3,4.913386917960089
2001-06-05,16.26,1.76,6.63,7.7,8.62,9.93,3.3,2.23,1.31,3.66,4.12,5.27,1.61,1.16,3.020085129023677
2004-01-19,18.26,3.0,4.68,4.23,4.58,5.13,0.44,0.9,0.55,0.87,1.47,3.93,3.06,2.46,0.30327530993373264
2000-01-07,27.2,3.11,3.81,8.8,10.31,11.34,7.53,2.54,1.03,5.38,6.3,6.51,1.14,0.22,0.22926607589184278
2004-04-15,18.26,3.0,5.18,4.3,4.56,5.08,-0.11,0.78,0.52,0.94,2.04,4.4,3.46,2.36,0.41057302720432176
2008-06-04,16.96,4.05,5.12,7.4,7.99,8.13,3.01,0.73,0.15,1.85,2.45,3.98,2.13,1.53,0.19836532774103333
2011-04-27,20.34,3.3,4.59,7.5,7.88,8.08,3.49,0.58,0.2,0.06,0.65,3.36,3.3,2.71,0.24994667235494883
2000-07-27,23.57,2.43,4.81,9.65,10.49,11.29,6.48,1.64,0.81,6.2,6.27,6.0,-0.2,-0.27,0.8780777370567285
2014-07-09,21.48,2.96,4.87,8.55,8.17,8.72,3.85,0.17,0.55,0.03,0.5,2.55,2.52,2.05,0.5482961992136304
2000-01-25,27.88,3.2,3.87,9.0,10.13,10.98,7.11,1.98,0.85,5.57,6.44,6.69,1.13,0.26,0.2314316387363995
1999-07-26,17.52,2.19,4.96,9.2,10.7,11.73,6.77,2.53,1.03,4.68,5.57,5.85,1.17,0.27,0.4702196425037928
2002-10-25,11.68,1.49,7.23,5.75,5.96,7.06,-0.17,1.31,1.1,1.65,1.98,4.1,2.45,2.11,4.322637882596481
2014-02-03,17.64,2.34,5.77,8.91,8.6,8.73,2.96,-0.18,0.13,0.05,0.3,2.58,2.53,2.28,0.9595680373449784
2003-03-05,13.67,1.61,7.06,5.4,5.71,6.29,-0.77,0.89,0.59,1.19,1.46,3.63,2.44,2.17,6.356908884283709
2002-09-17,12.02,1.54,6.76,5.76,5.94,7.17,0.41,1.41,1.23,1.7,2.0,3.82,2.12,1.82,4.347509283262103
2005-08-05,19.43,3.58,6.84,5.28,6.01,6.99,0.15,1.71,0.98,3.46,4.11,4.39,0.94,0.28,1.0389022051773726
2000-03-16,30.65,3.14,4.0,9.25,9.98,10.78,6.78,1.53,0.8,5.84,6.46,6.25,0.41,-0.22,0.26897565387804323
2005-05-20,16.84,3.15,7.28,5.2,6.03,7.01,-0.28,1.81,0.97,2.85,3.68,4.13,1.27,0.45,1.4411449218088412
2010-03-12,19.11,3.22,4.57,4.3,6.2,8.01,3.43,3.71,1.81,0.15,0.96,3.7,3.55,2.74,0.5947429673081217
2009-09-08,20.03,3.27,4.63,3.43,6.06,7.36,2.73,3.93,1.31,0.13,0.94,3.48,3.35,2.54,0.5656101688445536
2003-12-16,16.24,2.66,5.22,4.22,4.44,5.21,-0.01,0.99,0.77,0.91,1.8,4.21,3.31,2.42,0.7971128421353533
2004-12-15,15.74,2.97,5.87,5.4,5.99,6.81,0.94,1.41,0.82,2.2,2.94,4.08,1.88,1.14,1.407844157345588
2013-05-30,18.18,2.63,5.44,7.32,7.28,7.44,1.99,0.11,0.16,0.03,0.3,2.12,2.09,1.82,0.8667993297025556
2003-08-20,16.61,2.1,7.05,4.96,5.06,5.54,-1.51,0.58,0.48,0.96,1.85,4.44,3.48,2.59,2.4068701178982095
2010-10-07,23.59,3.51,3.93,6.4,7.07,7.94,4.01,1.54,0.87,0.12,0.36,2.39,2.26,2.03,0.42532011320231966
2005-05-30,17.3,3.23,7.22,5.2,6.06,7.0,-0.21,1.8,0.94,2.92,3.65,4.08,1.16,0.42,1.3751923922603342
2007-02-26,17.64,4.2,5.28,7.43,7.74,7.89,2.61,0.46,0.15,5.16,4.76,4.63,-0.53,-0.13,0.1414746898836583
2011-03-01,19.1,3.04,4.73,7.15,7.73,7.99,3.26,0.84,0.26,0.14,0.66,3.4,3.26,2.75,0.5222747196447886
2012-12-07,18.37,2.6,5.35,8.18,8.0,8.15,2.8,-0.03,0.15,0.09,0.24,1.62,1.54,1.38,0.860062443774144
2007-10-24,22.24,4.99,4.06,7.0,7.68,7.83,3.78,0.83,0.16,3.77,3.75,4.35,0.58,0.6,-0.05437249666221633
2014-02-14,17.58,2.35,5.81,9.05,8.76,8.8,2.99,-0.25,0.04,0.02,0.32,2.75,2.72,2.43,0.9405062208730597
2004-05-07,17.93,2.94,5.96,4.37,4.55,5.13,-0.84,0.76,0.58,0.99,2.35,4.54,3.55,2.19,0.29185550082101797
1999-04-07,14.4,1.72,6.33,8.75,10.97,11.89,5.56,3.14,0.92,4.4,4.91,5.13,0.73,0.22,0.9428717764150552
2009-10-12,20.94,3.23,4.39,3.2,5.88,7.35,2.96,4.15,1.47,0.09,0.97,3.39,3.3,2.41,0.5087986731869123
2001-06-27,15.23,1.68,6.41,7.2,8.08,9.53,3.11,2.33,1.44,3.53,4.12,5.24,1.71,1.12,3.1891591382904796
2006-03-08,20.06,4.08,5.4,6.66,6.95,7.41,2.01,0.75,0.46,4.57,4.73,4.73,0.16,0.01,0.8059300184162064
2013-01-24,18.09,2.63,5.38,8.0,7.69,7.88,2.5,-0.12,0.19,0.08,0.24,1.85,1.77,1.61,0.932764465715755
2002-08-16,12.25,1.56,6.86,5.86,6.22,7.2,0.34,1.34,0.99,1.62,2.26,4.33,2.7,2.07,3.8458732016245616
2013-07-05,17.64,2.42,5.6,7.4,7.64,7.49,1.9,0.09,-0.14,0.04,0.4,2.74,2.7,2.34,1.0591185678380879
2014-05-22,20.78,2.92,4.97,8.59,8.38,8.7,3.74,0.11,0.32,0.04,0.35,2.56,2.52,2.21,0.6354236214541282
2004-11-16,15.22,2.72,6.37,5.53,6.11,7.15,0.78,1.62,1.04,2.11,2.86,4.21,2.1,1.35,1.5361559818273602
2000-12-11,24.02,2.5,4.95,9.2,10.09,11.1,6.15,1.9,1.01,6.07,5.56,5.36,-0.71,-0.2,1.2546586996151508
2013-09-27,16.68,2.28,5.84,9.65,8.65,8.7,2.86,-0.95,0.05,0.02,0.34,2.63,2.61,2.29,1.129265364288199
2006-12-01,19.89,4.29,4.67,6.62,7.06,7.43,2.76,0.81,0.37,5.0,4.53,4.44,-0.56,-0.09,0.19869535086926393
2001-01-18,19.97,2.15,4.73,9.5,9.84,10.57,5.84,1.07,0.72,5.27,4.73,5.11,-0.16,0.38,1.3814295613240235
2004-09-22,15.21,2.65,6.82,4.75,5.47,6.15,-0.68,1.4,0.67,1.69,2.46,3.98,2.29,1.53,1.4636824324324325
1999-12-22,24.91,2.87,4.15,8.9,10.31,11.3,7.15,2.4,0.98,5.51,6.22,6.39,0.89,0.17,0.25473326184572076
2007-12-04,24.07,5.59,3.9,7.5,7.79,7.88,3.98,0.38,0.09,3.01,2.9,3.9,0.9,1.01,-0.0960066356204905
2012-12-26,18.37,2.61,5.35,8.18,8.05,8.11,2.75,-0.07,0.06,0.09,0.27,1.75,1.66,1.48,0.9158741229182514
2005-08-30,18.03,3.46,6.82,5.18,6.04,7.09,0.27,1.91,1.04,3.55,3.95,4.09,0.54,0.15,1.0987727445034117
2009-11-11,19.82,3.26,4.5,3.25,5.6,7.33,2.83,4.08,1.73,0.07,0.84,3.44,3.38,2.61,0.5832506233508439
2009-12-08,20.43,3.25,4.36,3.45,5.69,7.45,3.08,4.0,1.75,0.03,0.73,3.39,3.37,2.66,0.4864512338425382
2012-02-13,18.25,2.54,5.28,8.85,7.97,8.2,2.92,-0.65,0.23,0.1,0.29,1.98,1.88,1.69,0.6467829675483023
2004-04-13,18.29,3.0,5.14,4.3,4.56,5.08,-0.06,0.78,0.52,0.92,2.0,4.35,3.43,2.36,0.4291768331835111
2008-09-16,15.06,3.13,5.71,8.65,8.51,8.09,2.38,-0.56,-0.42,0.7,1.81,3.44,2.74,1.63,0.4234616456597815
2001-11-08,13.61,1.51,7.06,6.68,6.92,8.74,1.67,2.06,1.82,1.84,2.3,4.29,2.45,1.99,3.3508990425780336
2014-07-07,22.25,3.06,4.74,8.45,8.15,8.69,3.95,0.24,0.54,0.03,0.52,2.62,2.58,2.1,0.5223900664346726
2001-02-06,21.22,2.29,4.45,9.35,9.9,10.51,6.06,1.16,0.61,5.08,4.71,5.18,0.11,0.48,1.393389175904098
2002-01-16,15.29,1.74,6.43,6.75,6.97,7.89,1.46,1.14,0.92,1.6,2.82,4.84,3.24,2.02,3.425914402267856
2003-11-14,14.33,2.35,5.85,4.4,4.63,5.1,-0.75,0.7,0.47,0.96,1.81,4.22,3.26,2.41,1.6106395019807582
2008-03-12,18.68,4.64,4.81,7.33,7.49,7.55,2.74,0.22,0.07,1.38,1.59,3.44,2.06,1.85,0.20089024101342834
2003-09-19,14.67,2.08,6.86,4.61,4.76,5.31,-1.55,0.7,0.56,0.96,1.67,4.12,3.16,2.45,2.1945740123750594
2009-04-20,14.97,2.34,6.27,3.6,4.96,6.39,0.12,2.79,1.43,0.13,0.92,2.86,2.72,1.94,0.7890872334744632
2009-01-02,12.23,2.14,7.49,4.2,4.87,5.07,-2.42,0.87,0.19,0.08,0.83,2.36,2.28,1.54,1.0261300621744245
1999-09-16,20.51,2.29,4.77,10.0,10.76,11.6,6.83,1.6,0.84,4.69,5.62,5.9,1.21,0.28,0.31659190044032814
2007-02-14,18.07,4.3,5.14,7.5,7.75,8.08,2.95,0.58,0.33,5.14,4.88,4.74,-0.4,-0.14,0.12455044767135659
2007-03-23,17.25,4.12,5.38,7.35,7.89,7.95,2.57,0.6,0.06,5.03,4.61,4.62,-0.41,0.01,0.24743976141258894
2009-09-04,19.55,3.19,4.76,3.4,6.01,7.46,2.7,4.06,1.45,0.14,0.93,3.45,3.31,2.51,0.6409401219448643
2001-04-16,14.58,1.57,6.66,8.25,9.07,10.38,3.73,2.13,1.32,4.14,4.47,5.25,1.12,0.79,2.8527080581241746
2009-12-23,20.51,3.23,4.36,3.75,5.74,7.7,3.34,3.95,1.96,0.07,0.93,3.75,3.69,2.83,0.5056785618208826
2001-07-24,14.73,1.62,6.56,7.2,7.48,9.32,2.76,2.12,1.84,3.56,3.95,5.11,1.55,1.16,2.858292612819776
